Date,Open,High,Low,Close,Adj Close,Volume
2002-12-23,120.000000,120.000000,115.000000,120.000000,23.648438,74795000
2002-12-24,120.000000,120.000000,120.000000,120.000000,23.648438,0
2002-12-25,120.000000,120.000000,120.000000,120.000000,23.648438,0
2002-12-26,120.000000,120.000000,120.000000,120.000000,23.648438,0
2002-12-27,120.000000,120.000000,115.000000,120.000000,23.648438,36812500
2002-12-30,120.000000,120.000000,120.000000,120.000000,23.648438,0
2002-12-31,120.000000,120.000000,120.000000,120.000000,23.648438,0
2003-01-01,120.000000,120.000000,120.000000,120.000000,23.648438,0
2003-01-02,120.000000,120.000000,110.000000,115.000000,22.663076,149657500
2003-01-03,115.000000,115.000000,110.000000,115.000000,22.663076,16197500
2003-01-06,110.000000,115.000000,105.000000,105.000000,20.692379,119477500
2003-01-07,110.000000,110.000000,105.000000,110.000000,21.677727,17337500
2003-01-08,105.000000,110.000000,105.000000,110.000000,21.677727,2952500
2003-01-09,110.000000,110.000000,105.000000,105.000000,20.692379,1625000
2003-01-10,105.000000,110.000000,105.000000,110.000000,21.677727,212500
2003-01-13,110.000000,110.000000,105.000000,110.000000,21.677727,6285000
2003-01-14,110.000000,110.000000,105.000000,110.000000,21.677727,5310000
2003-01-15,110.000000,110.000000,105.000000,110.000000,21.677727,1000000
2003-01-16,105.000000,110.000000,105.000000,110.000000,21.677727,117500
2003-01-17,105.000000,110.000000,105.000000,110.000000,21.677727,410000
2003-01-20,105.000000,110.000000,105.000000,110.000000,21.677727,8282500
2003-01-21,110.000000,110.000000,105.000000,110.000000,21.677727,6342500
2003-01-22,105.000000,110.000000,105.000000,110.000000,21.677727,125000
2003-01-23,110.000000,110.000000,105.000000,110.000000,21.677727,13880000
2003-01-24,105.000000,110.000000,105.000000,110.000000,21.677727,1420000
2003-01-27,105.000000,110.000000,105.000000,110.000000,21.677727,8022500
2003-01-28,105.000000,110.000000,105.000000,110.000000,21.677727,1840000
2003-01-29,105.000000,110.000000,105.000000,110.000000,21.677727,1242500
2003-01-30,105.000000,110.000000,105.000000,110.000000,21.677727,3265000
2003-01-31,105.000000,110.000000,105.000000,110.000000,21.677727,9017500
2003-02-03,105.000000,105.000000,105.000000,105.000000,20.692379,260000
2003-02-04,105.000000,110.000000,105.000000,110.000000,21.677727,715000
2003-02-05,105.000000,110.000000,105.000000,110.000000,21.677727,527500
2003-02-06,110.000000,110.000000,105.000000,110.000000,21.677727,1037500
2003-02-07,105.000000,110.000000,105.000000,110.000000,21.677727,362500
2003-02-10,105.000000,110.000000,105.000000,110.000000,21.677727,8750000
2003-02-11,105.000000,110.000000,105.000000,110.000000,21.677727,787500
2003-02-12,110.000000,110.000000,110.000000,110.000000,21.677727,0
2003-02-13,105.000000,110.000000,105.000000,110.000000,21.677727,162500
2003-02-14,105.000000,110.000000,105.000000,110.000000,21.677727,33195000
2003-02-17,110.000000,110.000000,105.000000,110.000000,21.677727,82500
2003-02-18,110.000000,110.000000,110.000000,110.000000,21.677727,1640000
2003-02-19,105.000000,110.000000,105.000000,110.000000,21.677727,802500
2003-02-20,110.000000,110.000000,110.000000,110.000000,21.677727,0
2003-02-21,105.000000,105.000000,100.000000,105.000000,20.692379,1450000
2003-02-24,105.000000,105.000000,100.000000,105.000000,20.692379,147500
2003-02-25,105.000000,105.000000,105.000000,105.000000,20.692379,2500
2003-02-26,100.000000,105.000000,100.000000,105.000000,20.692379,252500
2003-02-27,100.000000,105.000000,100.000000,105.000000,20.692379,355000
2003-02-28,95.000000,100.000000,95.000000,100.000000,19.707024,710000
2003-03-03,100.000000,100.000000,100.000000,100.000000,19.707024,0
2003-03-04,95.000000,95.000000,95.000000,95.000000,18.721672,5935000
2003-03-05,95.000000,96.000000,95.000000,96.000000,18.918747,240000
2003-03-06,95.000000,96.000000,95.000000,95.000000,18.721672,1625000
2003-03-07,95.000000,95.000000,95.000000,95.000000,18.721672,0
2003-03-10,95.000000,95.000000,95.000000,95.000000,18.721672,365000
2003-03-11,95.000000,95.000000,95.000000,95.000000,18.721672,377500
2003-03-12,95.000000,96.000000,95.000000,96.000000,18.918747,2142500
2003-03-13,97.000000,97.000000,95.000000,95.000000,18.721672,75000
2003-03-14,96.000000,99.000000,96.000000,97.000000,19.115810,442500
2003-03-17,100.000000,100.000000,96.000000,96.000000,18.918747,337500
2003-03-18,96.000000,97.000000,96.000000,97.000000,19.115810,635000
2003-03-19,96.000000,97.000000,96.000000,97.000000,19.115810,292500
2003-03-20,97.000000,98.000000,96.000000,98.000000,19.312881,3090000
2003-03-21,98.000000,102.000000,98.000000,101.000000,19.904095,10662500
2003-03-24,100.000000,105.000000,100.000000,105.000000,20.692379,5175000
2003-03-25,100.000000,105.000000,100.000000,105.000000,20.692379,1860000
2003-03-26,100.000000,105.000000,100.000000,105.000000,20.692379,5287500
2003-03-27,100.000000,110.000000,100.000000,110.000000,21.677727,10065000
2003-03-28,105.000000,110.000000,105.000000,110.000000,21.677727,4972500
2003-03-31,105.000000,115.000000,105.000000,110.000000,21.677727,25025000
2003-04-01,110.000000,110.000000,105.000000,110.000000,21.677727,5995000
2003-04-02,110.000000,110.000000,110.000000,110.000000,21.677727,0
2003-04-03,110.000000,110.000000,105.000000,105.000000,20.692379,2817500
2003-04-04,100.000000,105.000000,100.000000,105.000000,20.692379,2602500
2003-04-07,100.000000,105.000000,100.000000,105.000000,20.692379,2335000
2003-04-08,100.000000,105.000000,100.000000,105.000000,20.692379,6012500
2003-04-09,100.000000,105.000000,100.000000,105.000000,20.692379,10577500
2003-04-10,100.000000,105.000000,100.000000,105.000000,20.692379,12345000
2003-04-11,100.000000,105.000000,100.000000,105.000000,20.692379,23720000
2003-04-14,100.000000,105.000000,100.000000,105.000000,20.692379,9387500
2003-04-15,100.000000,105.000000,100.000000,105.000000,20.692379,4712500
2003-04-16,100.000000,105.000000,100.000000,105.000000,20.692379,6287500
2003-04-17,100.000000,105.000000,100.000000,105.000000,20.692379,7952500
2003-04-18,105.000000,105.000000,105.000000,105.000000,20.692379,0
2003-04-21,100.000000,105.000000,100.000000,105.000000,20.692379,15030000
2003-04-22,100.000000,105.000000,100.000000,105.000000,20.692379,2187500
2003-04-23,105.000000,110.000000,100.000000,105.000000,20.692379,40585000
2003-04-24,110.000000,110.000000,105.000000,110.000000,21.677727,33885000
2003-04-25,110.000000,110.000000,105.000000,110.000000,21.677727,9420000
2003-04-28,105.000000,110.000000,105.000000,110.000000,21.677727,3140000
2003-04-29,110.000000,115.000000,110.000000,115.000000,22.663076,29082500
2003-04-30,115.000000,115.000000,110.000000,115.000000,22.663076,3795000
2003-05-01,110.000000,115.000000,110.000000,115.000000,22.663076,10487500
2003-05-02,115.000000,115.000000,110.000000,115.000000,22.663076,4737500
2003-05-05,115.000000,115.000000,110.000000,115.000000,22.663076,40585000
2003-05-06,115.000000,120.000000,110.000000,120.000000,23.648438,35530000
2003-05-07,115.000000,120.000000,110.000000,120.000000,23.648438,24942500
2003-05-08,120.000000,120.000000,115.000000,115.000000,22.663076,50462500
2003-05-09,110.000000,115.000000,110.000000,115.000000,22.663076,29232500
2003-05-12,115.000000,115.000000,110.000000,115.000000,22.663076,4042500
2003-05-13,110.000000,115.000000,110.000000,115.000000,22.663076,10795000
2003-05-14,110.000000,115.000000,110.000000,115.000000,22.663076,3315000
2003-05-15,115.000000,115.000000,115.000000,115.000000,22.663076,0
2003-05-16,115.000000,115.000000,115.000000,115.000000,22.663076,0
2003-05-19,110.000000,110.000000,110.000000,110.000000,21.677727,3095000
2003-05-20,110.000000,115.000000,110.000000,115.000000,22.663076,3662500
2003-05-21,110.000000,115.000000,110.000000,115.000000,22.663076,23497500
2003-05-22,105.000000,110.000000,105.000000,110.000000,23.374950,6465000
2003-05-23,105.000000,110.000000,105.000000,110.000000,23.374950,27505000
2003-05-26,105.000000,110.000000,105.000000,110.000000,23.374950,21327500
2003-05-27,110.000000,110.000000,105.000000,110.000000,23.374950,1602500
2003-05-28,105.000000,110.000000,105.000000,110.000000,23.374950,39145000
2003-05-29,110.000000,110.000000,105.000000,110.000000,23.374950,182500
2003-05-30,110.000000,110.000000,110.000000,110.000000,23.374950,0
2003-06-02,105.000000,110.000000,105.000000,110.000000,23.374950,15265000
2003-06-03,110.000000,115.000000,110.000000,115.000000,24.437450,62967500
2003-06-04,110.000000,115.000000,110.000000,115.000000,24.437450,17837500
2003-06-05,115.000000,115.000000,110.000000,115.000000,24.437450,21455000
2003-06-06,110.000000,115.000000,110.000000,115.000000,24.437450,11445000
2003-06-09,110.000000,115.000000,110.000000,115.000000,24.437450,10035000
2003-06-10,110.000000,115.000000,110.000000,115.000000,24.437450,4945000
2003-06-11,110.000000,115.000000,110.000000,115.000000,24.437450,2097500
2003-06-12,110.000000,115.000000,110.000000,115.000000,24.437450,7792500
2003-06-13,115.000000,115.000000,110.000000,115.000000,24.437450,807500
2003-06-16,110.000000,115.000000,110.000000,115.000000,24.437450,9500000
2003-06-17,115.000000,115.000000,110.000000,115.000000,24.437450,10545000
2003-06-18,110.000000,115.000000,110.000000,115.000000,24.437450,3580000
2003-06-19,110.000000,115.000000,110.000000,115.000000,24.437450,30187500
2003-06-20,110.000000,115.000000,105.000000,115.000000,24.437450,14972500
2003-06-23,110.000000,115.000000,110.000000,115.000000,24.437450,14185000
2003-06-24,110.000000,115.000000,110.000000,115.000000,24.437450,12405000
2003-06-25,110.000000,115.000000,110.000000,115.000000,24.437450,1725000
2003-06-26,110.000000,115.000000,110.000000,115.000000,24.437450,9650000
2003-06-27,110.000000,110.000000,105.000000,110.000000,23.374950,6325000
2003-06-30,105.000000,115.000000,105.000000,115.000000,24.437450,18512500
2003-07-01,105.000000,105.000000,105.000000,105.000000,22.312458,5387500
2003-07-02,110.000000,110.000000,110.000000,110.000000,23.374950,125000
2003-07-03,100.000000,110.000000,100.000000,110.000000,23.374950,2540000
2003-07-04,105.000000,110.000000,105.000000,110.000000,23.374950,510000
2003-07-07,105.000000,110.000000,105.000000,110.000000,23.374950,190000
2003-07-08,105.000000,110.000000,100.000000,110.000000,23.374950,18167500
