Date,Open,High,Low,Close,Adj Close,Volume
2001-06-07,12150.000000,12250.000000,12100.000000,12100.000000,6078.400391,744000
2001-06-08,12150.000000,12150.000000,12050.000000,12050.000000,6053.282715,482000
2001-06-11,12100.000000,12250.000000,12100.000000,12200.000000,6128.634277,1006000
2001-06-12,12250.000000,13000.000000,12200.000000,12950.000000,6505.394531,7133500
2001-06-13,13100.000000,13150.000000,12650.000000,12650.000000,6354.689941,4351000
2001-06-14,12650.000000,12900.000000,12550.000000,12750.000000,6404.925781,1989000
2001-06-15,12750.000000,12800.000000,12450.000000,12500.000000,6279.339355,2547500
2001-06-18,12500.000000,12700.000000,12350.000000,12700.000000,6379.808105,1525500
2001-06-19,12700.000000,12950.000000,12650.000000,12800.000000,6430.041992,2983500
2001-06-20,12800.000000,12950.000000,12700.000000,12850.000000,6455.160645,2287500
2001-06-21,12900.000000,12950.000000,12700.000000,12950.000000,6505.394531,3742000
2001-06-22,13000.000000,13650.000000,13000.000000,13650.000000,6857.038086,10027500
2001-06-25,13650.000000,13800.000000,13450.000000,13450.000000,6756.568848,3452500
2001-06-26,13450.000000,13700.000000,13450.000000,13500.000000,6781.685547,2073500
2001-06-27,13500.000000,13600.000000,13300.000000,13450.000000,6756.568848,1659000
2001-06-28,13400.000000,13400.000000,12750.000000,12900.000000,6480.278320,3771000
2001-06-29,12950.000000,13200.000000,12750.000000,13200.000000,6630.981445,3796500
2001-07-02,13200.000000,13200.000000,12900.000000,13000.000000,6530.513672,500000
2001-07-03,12950.000000,13050.000000,12750.000000,12800.000000,6430.041992,1179500
2001-07-04,12850.000000,12850.000000,12750.000000,12850.000000,6455.160645,506000
2001-07-05,12850.000000,13100.000000,12850.000000,13000.000000,6530.513672,1326000
2001-07-06,12950.000000,13000.000000,12950.000000,13000.000000,6530.513672,116500
2001-07-09,12950.000000,13150.000000,12950.000000,13050.000000,6555.629395,1175000
2001-07-10,13050.000000,13150.000000,12950.000000,13000.000000,6530.513672,611000
2001-07-11,13000.000000,13200.000000,13000.000000,13150.000000,6605.865234,857000
2001-07-12,13150.000000,13150.000000,12900.000000,12950.000000,6505.394531,1454500
2001-07-13,13000.000000,13150.000000,13000.000000,13050.000000,6555.629395,1127000
