Date,Open,High,Low,Close,Adj Close,Volume
2010-03-08,31.400000,31.400000,22.400000,31.400000,25.757542,242075000
2010-03-09,39.200001,39.200001,32.400002,39.200001,32.155907,50050000
2010-03-10,49.000000,49.000000,48.500000,49.000000,40.194889,1750000
2010-03-11,61.000000,61.000000,60.000000,61.000000,50.038540,1225000
2010-03-12,50.500000,76.000000,46.000000,50.500000,41.425339,62375000
2010-03-15,46.000000,52.000000,43.500000,46.000000,37.733967,17225000
2010-03-17,44.000000,48.000000,43.000000,44.000000,36.093361,7825000
2010-03-18,41.500000,44.000000,38.000000,41.500000,34.042606,15600000
2010-03-19,41.500000,42.000000,40.500000,41.500000,34.042606,2525000
2010-03-22,51.500000,51.500000,39.000000,51.500000,42.245647,26175000
2010-03-23,52.500000,62.500000,51.500000,52.500000,43.065952,54825000
2010-03-24,50.500000,55.500000,50.500000,50.500000,41.425339,6725000
2010-03-25,46.000000,51.000000,46.000000,46.000000,37.733967,4225000
2010-03-26,48.000000,50.000000,48.000000,48.000000,39.374580,2850000
2010-03-29,47.000000,50.500000,47.000000,47.000000,38.554283,1800000
2010-03-30,47.000000,49.500000,47.000000,47.000000,38.554283,1325000
2010-03-31,47.000000,48.000000,46.000000,47.000000,38.554283,2450000
2010-04-01,44.500000,47.500000,44.000000,44.500000,36.503517,6575000
2010-04-05,44.500000,44.500000,44.500000,44.500000,36.503517,0
2010-04-06,44.500000,46.000000,44.000000,44.500000,36.503517,3325000
2010-04-07,44.000000,46.000000,43.500000,44.000000,36.093361,1450000
2010-04-08,43.000000,45.000000,43.000000,43.000000,35.273060,1600000
2010-04-09,43.000000,43.000000,42.000000,43.000000,35.273060,1600000
2010-04-12,42.500000,43.500000,40.000000,42.500000,34.862907,975000
2010-04-13,43.500000,44.000000,42.000000,43.500000,35.683212,1925000
2010-04-14,42.000000,44.000000,41.000000,42.000000,34.452759,1525000
2010-04-15,41.500000,42.000000,41.000000,41.500000,34.042606,825000
2010-04-16,43.000000,47.000000,41.000000,43.000000,35.273060,7250000
2010-04-19,42.500000,44.000000,42.500000,42.500000,34.862907,2800000
2010-04-20,43.500000,45.500000,42.500000,43.500000,35.683212,2825000
2010-04-21,45.000000,45.500000,43.500000,45.000000,36.913662,2125000
2010-04-22,42.500000,43.500000,42.500000,42.500000,34.862907,1725000
2010-04-23,43.000000,44.000000,43.000000,43.000000,35.273060,1175000
2010-04-26,43.000000,43.000000,42.500000,43.000000,35.273060,1475000
2010-04-27,42.000000,43.000000,42.000000,42.000000,34.452759,575000
2010-04-28,41.000000,43.500000,41.000000,41.000000,33.632450,2875000
2010-04-29,43.500000,43.500000,41.000000,43.500000,35.683212,2575000
2010-04-30,43.500000,45.500000,43.000000,43.500000,35.683212,3950000
2010-05-03,43.000000,46.000000,43.000000,43.000000,35.273060,650000
2010-05-04,42.000000,42.500000,42.000000,42.000000,34.452759,975000
2010-05-05,40.000000,41.500000,40.000000,40.000000,32.812149,1275000
2010-05-06,38.000000,40.000000,38.000000,38.000000,31.171541,1325000
2010-05-07,38.799999,40.000000,37.599998,38.799999,31.827784,825000
2010-05-10,38.799999,38.799999,38.799999,38.799999,31.827784,0
2010-05-11,40.000000,40.000000,40.000000,40.000000,32.812149,825000
2010-05-12,39.000000,40.000000,38.000000,39.000000,31.991846,1250000
2010-05-14,38.000000,42.000000,38.000000,38.000000,31.171541,450000
2010-05-17,38.000000,38.000000,38.000000,38.000000,31.171541,75000
2010-05-18,44.000000,45.000000,37.599998,44.000000,36.093361,22575000
2010-05-19,41.000000,43.500000,41.000000,41.000000,33.632450,7625000
2010-05-20,41.000000,42.000000,39.599998,41.000000,33.632450,5100000
2010-05-21,40.000000,40.000000,39.200001,40.000000,32.812149,7650000
2010-05-24,40.500000,40.500000,38.400002,40.500000,33.222298,275000
2010-05-25,38.000000,38.000000,34.599998,38.000000,31.171541,300000
2010-05-26,40.000000,40.000000,37.000000,40.000000,32.812149,225000
2010-05-27,40.000000,40.000000,37.200001,40.000000,32.812149,2750000
2010-05-31,40.000000,40.000000,40.000000,40.000000,32.812149,425000
2010-06-01,41.000000,42.000000,40.000000,41.000000,33.632450,875000
2010-06-02,42.000000,42.000000,40.500000,42.000000,34.452759,6550000
2010-06-03,48.000000,49.000000,42.500000,48.000000,39.374580,23100000
2010-06-04,46.000000,48.500000,46.000000,46.000000,37.733967,5625000
2010-06-07,44.000000,44.500000,43.000000,44.000000,36.093361,875000
2010-06-08,43.500000,44.500000,43.500000,43.500000,35.683212,400000
2010-06-09,45.000000,45.000000,43.500000,45.000000,36.913662,1050000
2010-06-10,44.500000,45.000000,44.500000,44.500000,36.503517,775000
2010-06-11,44.500000,44.500000,44.000000,44.500000,36.503517,525000
2010-06-14,45.000000,45.000000,42.500000,45.000000,36.913662,50000
2010-06-15,45.000000,46.000000,45.000000,45.000000,36.913662,4725000
2010-06-16,46.000000,46.000000,44.000000,46.000000,37.733967,4450000
2010-06-17,46.500000,47.000000,46.000000,46.500000,38.144127,950000
2010-06-18,47.000000,48.500000,46.500000,47.000000,38.554283,2800000
2010-06-21,49.000000,49.000000,48.500000,49.000000,40.194889,3700000
2010-06-22,48.500000,49.000000,48.000000,48.500000,39.784737,1700000
2010-06-23,48.000000,48.500000,48.000000,48.000000,39.374580,8875000
2010-06-24,48.000000,48.000000,48.000000,48.000000,39.374580,250000
2010-06-25,48.000000,49.000000,48.000000,48.000000,39.374580,950000
2010-06-28,48.000000,50.000000,48.000000,48.000000,39.374580,1400000
2010-06-29,48.000000,48.000000,48.000000,48.000000,39.374580,50000
2010-06-30,48.000000,48.000000,48.000000,48.000000,39.374580,50000
2010-07-01,48.000000,48.500000,48.000000,48.000000,39.374580,1475000
2010-07-02,48.000000,48.000000,47.500000,48.000000,39.374580,2450000
2010-07-05,48.500000,48.500000,48.500000,48.500000,39.784737,175000
2010-07-06,51.500000,53.000000,49.000000,51.500000,42.245647,4275000
2010-07-07,55.500000,57.500000,52.000000,55.500000,45.526863,5550000
2010-07-08,52.500000,57.000000,52.500000,52.500000,43.065952,1800000
2010-07-09,53.500000,55.000000,52.500000,53.500000,43.886250,1300000
2010-07-12,60.000000,66.500000,56.000000,66.500000,54.550205,150
2010-07-13,83.000000,83.000000,69.000000,83.000000,68.085213,9175000
2010-07-14,96.000000,102.000000,83.000000,96.000000,78.749161,21225000
2010-07-15,90.000000,96.000000,88.500000,90.000000,73.827324,4000000
2010-07-16,91.000000,96.500000,90.000000,91.000000,74.647644,7450000
2010-07-19,88.000000,90.000000,86.000000,88.000000,72.186722,175000
2010-07-20,96.000000,98.000000,91.000000,96.000000,78.749161,6325000
2010-07-21,100.000000,101.000000,98.000000,100.000000,82.030388,5650000
2010-07-22,114.000000,117.000000,99.500000,114.000000,93.514648,8750000
2010-07-23,114.000000,114.000000,114.000000,114.000000,93.514648,8750000
2010-07-26,124.000000,132.000000,110.000000,124.000000,101.717682,15150000
2010-07-27,134.000000,138.000000,131.000000,134.000000,109.920723,10125000
2010-07-28,141.000000,142.000000,135.000000,141.000000,115.662827,10075000
2010-07-29,141.000000,141.000000,137.000000,141.000000,115.662827,3425000
2010-07-30,128.000000,137.000000,115.000000,128.000000,104.998909,6400000
2010-08-02,124.000000,124.000000,104.000000,124.000000,101.717682,4125000
2010-08-03,112.000000,124.000000,108.000000,112.000000,91.874031,1450000
2010-08-04,123.000000,123.000000,110.000000,123.000000,100.897369,1075000
2010-08-05,124.000000,124.000000,116.000000,124.000000,101.717682,1525000
2010-08-06,118.000000,118.000000,116.000000,118.000000,96.795860,50000
2010-08-09,118.000000,118.000000,118.000000,118.000000,96.795860,150000
2010-08-10,115.000000,117.000000,115.000000,115.000000,94.334930,275000
2010-08-11,120.000000,122.000000,120.000000,120.000000,98.436462,925000
2010-08-12,120.000000,120.000000,117.000000,120.000000,98.436462,625000
2010-08-13,118.000000,118.000000,118.000000,118.000000,96.795860,100000
2010-08-16,117.000000,117.000000,117.000000,117.000000,95.975548,25000
2010-08-18,120.000000,124.000000,120.000000,120.000000,98.436462,250000
2010-08-19,118.000000,120.000000,117.000000,118.000000,96.795860,1150000
2010-08-20,116.000000,116.000000,116.000000,116.000000,95.155258,125000
2010-08-23,116.000000,116.000000,116.000000,116.000000,95.155258,125000
2010-08-24,110.000000,112.000000,110.000000,110.000000,90.233429,1950000
2010-08-25,110.000000,111.000000,110.000000,110.000000,90.233429,2275000
2010-08-26,110.000000,110.000000,110.000000,110.000000,90.233429,750000
2010-08-27,110.000000,110.000000,110.000000,110.000000,90.233429,400000
2010-08-30,112.000000,112.000000,110.000000,112.000000,91.874031,300000
2010-08-31,110.000000,110.000000,110.000000,110.000000,90.233429,50000
2010-09-01,125.000000,129.000000,118.000000,125.000000,102.537994,1900000
2010-09-02,129.000000,131.000000,125.000000,129.000000,105.819191,2875000
2010-09-03,136.000000,140.000000,133.000000,136.000000,111.561325,3125000
2010-09-06,131.000000,133.000000,128.000000,131.000000,107.459808,500000
2010-09-07,131.000000,131.000000,131.000000,131.000000,107.459808,500000
2010-09-15,131.000000,131.000000,131.000000,131.000000,107.459808,0
2010-09-16,124.000000,124.000000,118.000000,124.000000,101.717682,225000
2010-09-17,122.000000,128.000000,122.000000,122.000000,100.077080,825000
2010-09-20,123.000000,124.000000,123.000000,123.000000,100.897369,1900000
2010-09-21,123.000000,126.000000,123.000000,123.000000,100.897369,4225000
2010-09-22,128.000000,128.000000,110.000000,128.000000,104.998909,1700000
