Date,Open,High,Low,Close,Adj Close,Volume
2013-12-18,337.424103,357.272583,317.575623,347.348328,222.982925,726970648
2013-12-19,347.348328,357.272583,337.424103,342.386230,219.797440,204189976
2013-12-20,332.461975,347.348328,332.461975,342.386230,219.797440,55256633
2013-12-23,332.461975,342.386230,332.461975,342.386230,219.797440,85285134
2013-12-24,342.386230,347.348328,332.461975,337.424103,216.611984,71950105
2013-12-27,337.424103,352.310455,337.424103,342.386230,219.797440,100700926
2013-12-30,342.386230,347.348328,342.386230,347.348328,222.982925,81044002
2014-01-02,347.348328,372.158936,342.386230,362.234711,232.539352,133692879
2014-01-03,362.234711,367.196808,352.310455,357.272583,229.353867,88648616
2014-01-06,362.234711,372.158936,357.272583,369.677887,237.317535,132287028
2014-01-07,372.158936,377.121063,367.196808,372.158936,238.910294,132884152
2014-01-08,374.639984,377.121063,369.677887,372.158936,238.910294,126796430
2014-01-09,374.639984,379.602112,369.677887,377.121063,242.095749,127450989
2014-01-10,377.121063,387.045288,377.121063,387.045288,248.466690,77989460
2014-01-13,387.045288,414.336945,387.045288,404.412720,259.615814,175545964
2014-01-15,404.412720,406.893768,389.526367,389.526367,250.059402,63215732
2014-01-16,389.526367,394.488464,387.045288,387.045288,248.466690,42886313
2014-01-17,389.526367,399.450592,382.083191,392.007416,251.652161,74651572
2014-01-20,392.007416,399.450592,392.007416,396.969543,254.837616,70612169
2014-01-21,396.969543,401.931641,394.488464,396.969543,254.837616,70676053
2014-01-22,396.969543,399.450592,392.007416,394.488464,253.244858,38918654
2014-01-23,396.969543,404.412720,396.969543,399.450592,256.430328,104872531
2014-01-24,399.450592,401.931641,394.488464,399.450592,256.430328,39215906
2014-01-27,392.007416,394.488464,382.083191,394.488464,253.244858,59747456
2014-01-28,394.488464,404.412720,394.488464,404.412720,259.615814,70098276
2014-01-29,406.893768,421.780121,404.412720,416.818024,267.579529,74327517
2014-01-30,416.818024,444.109680,411.855896,429.223297,275.543182,93185992
2014-02-03,431.704376,434.185425,426.742249,429.223297,275.543182,33397625
2014-02-04,451.552856,451.552856,416.818024,451.552856,289.877808,130480743
2014-02-05,451.552856,466.439209,446.590729,463.958130,297.841431,153654914
2014-02-06,463.958130,473.882385,461.477081,461.477081,296.248749,79129094
2014-02-07,466.439209,466.439209,451.552856,451.552856,289.877808,48772911
2014-02-10,456.514954,461.477081,451.552856,451.552856,289.877808,63353577
2014-02-11,451.552856,463.958130,451.552856,456.514954,293.063293,78976740
2014-02-12,456.514954,461.477081,451.552856,451.552856,289.877808,34430450
2014-02-13,451.552856,456.514954,444.109680,451.552856,289.877808,61320171
2014-02-14,451.552856,454.033905,449.071777,451.552856,289.877808,20489431
2014-02-17,454.033905,456.514954,441.628601,441.628601,283.506836,87512408
2014-02-18,446.590729,451.552856,441.628601,446.590729,286.692322,59665838
2014-02-19,449.071777,451.552856,444.109680,444.109680,285.099548,54570636
2014-02-20,454.033905,454.033905,444.109680,449.071777,288.285095,44172659
2014-02-21,451.552856,451.552856,444.109680,444.109680,285.099548,42589263
2014-02-24,449.071777,449.071777,441.628601,441.628601,283.506836,51490500
2014-02-25,441.628601,446.590729,434.185425,436.666473,280.321350,45514626
2014-02-26,434.185425,439.147552,424.261200,429.223297,275.543182,56983919
2014-02-27,429.223297,449.071777,429.223297,449.071777,288.285095,98958525
2014-02-28,449.071777,454.033905,444.109680,446.590729,286.692322,52361499
2014-03-03,446.590729,449.071777,441.628601,444.109680,285.099548,51110420
2014-03-04,444.109680,446.590729,436.666473,439.147552,281.914124,36919508
2014-03-05,444.109680,451.552856,436.666473,449.071777,288.285095,141643715
2014-03-06,449.071777,454.033905,444.109680,444.109680,285.099548,40577622
2014-03-07,446.590729,446.590729,439.147552,441.628601,283.506836,48338218
2014-03-10,441.628601,441.628601,436.666473,439.147552,281.914124,35962255
2014-03-11,441.628601,444.109680,434.185425,436.666473,280.321350,41306948
2014-03-12,436.666473,439.147552,431.704376,431.704376,277.135925,77134382
2014-03-13,431.704376,436.666473,426.742249,426.742249,273.950470,39562733
2014-03-14,426.742249,434.185425,416.818024,431.704376,277.135925,96292527
2014-03-17,431.704376,434.185425,419.299072,419.299072,269.172333,64410182
2014-03-18,419.299072,426.742249,404.412720,404.412720,259.615814,43022142
2014-03-19,406.893768,424.261200,404.412720,416.818024,267.579529,103885453
2014-03-20,416.818024,416.818024,404.412720,406.893768,261.208557,47206645
2014-03-21,406.893768,416.818024,401.931641,414.336945,265.986786,49650560
2014-03-24,416.818024,416.818024,409.374817,409.374817,262.801300,23728974
2014-03-25,409.374817,411.855896,404.412720,406.893768,261.208557,24078019
2014-03-26,406.893768,416.818024,406.893768,414.336945,265.986786,51491508
2014-03-27,414.336945,416.818024,409.374817,414.336945,265.986786,49509693
2014-03-28,414.336945,424.261200,411.855896,419.299072,269.172333,54881591
2014-04-01,424.261200,426.742249,416.818024,421.780121,270.764954,66661841
2014-04-02,424.261200,424.261200,409.374817,411.855896,264.394043,47029704
2014-04-03,414.336945,414.336945,406.893768,406.893768,261.208557,40628810
