Date,Open,High,Low,Close,Adj Close,Volume
2003-12-23,616.201355,663.601440,616.201355,616.201355,348.106781,853373
2003-12-24,616.201355,616.201355,616.201355,616.201355,348.106781,0
2003-12-25,616.201355,616.201355,616.201355,616.201355,348.106781,0
2003-12-26,616.201355,616.201355,616.201355,616.201355,348.106781,0
2003-12-29,616.201355,651.751404,616.201355,651.751404,368.189697,319619
2003-12-30,651.751404,651.751404,616.201355,616.201355,348.106781,731011
2003-12-31,616.201355,616.201355,616.201355,616.201355,348.106781,0
2004-01-01,616.201355,616.201355,616.201355,616.201355,348.106781,0
2004-01-02,616.201355,628.051392,616.201355,616.201355,348.106781,143459
2004-01-05,616.201355,628.051392,616.201355,616.201355,348.106781,626580
2004-01-06,616.201355,616.201355,592.501282,604.351318,341.412292,389239
2004-01-07,604.351318,604.351318,580.651306,592.501282,334.718018,1237339
2004-01-08,592.501282,592.501282,592.501282,592.501282,334.718018,2235227
2004-01-09,592.501282,628.051392,592.501282,616.201355,348.106781,5523194
2004-01-12,616.201355,616.201355,604.351318,604.351318,341.412292,477847
2004-01-13,592.501282,604.351318,592.501282,592.501282,334.718018,427214
2004-01-14,604.351318,616.201355,592.501282,616.201355,348.106781,1717295
2004-01-15,616.201355,616.201355,616.201355,616.201355,348.106781,1215187
2004-01-16,616.201355,639.901428,616.201355,628.051392,354.801056,410336
2004-01-19,616.201355,616.201355,604.351318,604.351318,341.412292,982065
2004-01-20,616.201355,616.201355,604.351318,604.351318,341.412292,986284
2004-01-21,616.201355,616.201355,604.351318,604.351318,341.412292,93881
2004-01-22,604.351318,604.351318,604.351318,604.351318,341.412292,0
2004-01-23,616.201355,616.201355,616.201355,616.201355,348.106781,366032
2004-01-26,616.201355,616.201355,604.351318,604.351318,341.412292,264767
2004-01-27,616.201355,616.201355,604.351318,616.201355,348.106781,402952
2004-01-28,604.351318,604.351318,604.351318,604.351318,341.412292,416665
2004-01-29,604.351318,604.351318,604.351318,604.351318,341.412292,1167718
2004-01-30,604.351318,604.351318,604.351318,604.351318,341.412292,30590
2004-02-02,604.351318,604.351318,604.351318,604.351318,341.412292,0
2004-02-03,604.351318,604.351318,568.801270,592.501282,334.718018,1902949
2004-02-04,592.501282,592.501282,580.651306,580.651306,328.023590,146624
2004-02-05,580.651306,592.501282,580.651306,592.501282,334.718018,214134
2004-02-06,592.501282,604.351318,592.501282,592.501282,334.718018,258438
2004-02-09,592.501282,604.351318,592.501282,604.351318,341.412292,399788
2004-02-10,592.501282,604.351318,592.501282,592.501282,334.718018,290083
2004-02-11,592.501282,616.201355,592.501282,604.351318,341.412292,338606
2004-02-12,604.351318,604.351318,604.351318,604.351318,341.412292,187763
2004-02-13,604.351318,604.351318,604.351318,604.351318,341.412292,199366
2004-02-16,604.351318,604.351318,592.501282,592.501282,334.718018,18987
2004-02-17,604.351318,604.351318,604.351318,604.351318,341.412292,143459
2004-02-18,604.351318,604.351318,592.501282,604.351318,341.412292,636074
2004-02-19,604.351318,616.201355,604.351318,616.201355,348.106781,369197
2004-02-20,604.351318,651.751404,604.351318,628.051392,354.801056,2264762
2004-02-23,628.051392,628.051392,628.051392,628.051392,354.801056,0
